pair_id,time_13,travel_13,speed,time_14,travel_14
10357,9/27/13 13:20,136,68.8,9/26/14 13:20,136
10357,9/27/13 13:35,136,71.5,9/26/14 13:35,131
10357,9/27/13 13:50,133,67.3,9/26/14 13:50,139
10357,9/27/13 14:05,143,69.3,9/26/14 14:05,135
10357,9/27/13 14:20,141,65.5,9/26/14 14:20,143
10357,9/27/13 14:35,136,66.4,9/26/14 14:35,141
10357,9/27/13 14:50,144,68.3,9/26/14 14:50,137
10357,9/27/13 15:05,136,62.8,9/26/14 15:05,149
10357,9/27/13 15:20,158,70.4,9/26/14 15:20,133
10357,9/27/13 15:35,306,33.8,9/26/14 15:35,277
10357,9/27/13 16:05,395,18.4,9/26/14 16:05,509
10357,9/27/13 16:20,481,15.8,9/26/14 16:20,592
10357,9/27/13 16:35,722,14.3,9/26/14 16:35,656
10357,9/27/13 16:50,733,12.5,9/26/14 16:50,750
10357,9/27/13 17:05,626,13.5,9/26/14 17:05,693
10357,9/27/13 17:20,635,13.9,9/26/14 17:20,671.999
10357,9/27/13 17:35,705,17.6,9/26/14 17:35,532
10357,9/27/13 17:50,680,15.5,9/26/14 17:50,603
10357,9/27/13 18:05,611,17,9/26/14 18:05,548.999
10357,9/27/13 18:20,531,25.7,9/26/14 18:20,364
10357,9/27/13 18:35,479,47.3,9/26/14 18:35,198
10357,9/27/13 18:50,437,63.7,9/26/14 18:50,147
10357,9/27/13 19:05,186,69.3,9/26/14 19:05,135
10357,9/27/13 19:20,146,63.7,9/26/14 19:20,147
10357,9/27/13 19:35,141,65.9,9/26/14 19:35,142
10357,9/27/13 19:50,143,63.2,9/26/14 19:50,148
10357,9/27/13 20:05,144,68.8,9/26/14 20:05,136
10357,9/27/13 20:20,148,66.9,9/26/14 20:20,140
10357,9/27/13 20:35,142,66.9,9/26/14 20:35,140
10357,9/27/13 20:50,140,65,9/26/14 20:50,144
10357,9/27/13 21:05,140,69.9,9/26/14 21:05,134
10357,9/27/13 21:20,146,64.6,9/26/14 21:20,145
10357,9/27/13 21:35,148,70.4,9/26/14 21:35,133
10357,9/27/13 21:50,146,70.4,9/26/14 21:50,133
10357,9/27/13 22:05,146,62.8,9/26/14 22:05,149
10357,9/27/13 22:20,140,66.4,9/26/14 22:20,141
10357,9/27/13 22:35,150,62.8,9/26/14 22:35,149
10357,9/27/13 22:50,132,62,9/26/14 22:50,151
10357,9/27/13 23:05,141,64.6,9/26/14 23:05,145
10357,9/27/13 23:20,143,65.5,9/26/14 23:20,143
10357,9/27/13 23:35,139,66.4,9/26/14 23:35,141
10357,9/27/13 23:50,137,70.4,9/26/14 23:50,133
10357,9/28/13 0:05,139,67.3,9/27/14 0:05,139
10360,9/15/13 0:05,346,55.8,9/14/14 0:05,342
10360,9/15/13 0:20,346,54.8,9/14/14 0:20,348
10360,9/15/13 0:35,321,54.1,9/14/14 0:35,353
10360,9/15/13 0:50,321,55.6,9/14/14 0:50,343
10360,9/15/13 1:05,332,48.1,9/14/14 1:05,397
10360,9/15/13 1:20,332,56.4,9/14/14 1:20,338
10360,9/15/13 1:35,327,51.6,9/14/14 1:35,370
10360,9/15/13 1:50,315,51.6,9/14/14 1:50,370
10360,9/15/13 2:05,315,56.8,9/14/14 2:05,336
10360,9/15/13 2:20,324,56.8,9/14/14 2:20,336
10360,9/15/13 2:35,338,59.6,9/14/14 2:35,320
10360,9/15/13 2:50,338,55.1,9/14/14 2:50,346
10360,9/15/13 3:05,311,53.3,9/14/14 3:05,358
10360,9/15/13 3:20,311,53.3,9/14/14 3:20,358
10360,9/15/13 3:35,319,55.6,9/14/14 3:35,343
10360,9/15/13 3:50,317,54.4,9/14/14 3:50,351
10360,9/15/13 4:05,317,52.3,9/14/14 4:05,365
10360,9/15/13 4:20,341,52,9/14/14 4:20,367
10360,9/15/13 4:35,341,56.4,9/14/14 4:35,338
10360,9/15/13 4:50,317,56.8,9/14/14 4:50,336
10360,9/15/13 5:05,319,58.2,9/14/14 5:05,328
10360,9/15/13 5:20,319,58.9,9/14/14 5:20,324
10360,9/15/13 5:35,319,58.2,9/14/14 5:35,328
10360,9/15/13 5:50,299,59.1,9/14/14 5:50,323
10360,9/15/13 6:05,317,60.6,9/14/14 6:05,315
10360,9/15/13 6:20,305,58.2,9/14/14 6:20,328
10360,9/15/13 6:35,301,58.9,9/14/14 6:35,324
10360,9/15/13 6:50,317,59.8,9/14/14 6:50,319
10360,9/15/13 7:05,317,59.4,9/14/14 7:05,321
10360,9/15/13 7:20,309,62.6,9/14/14 7:20,305
10360,9/15/13 7:35,323,61.7,9/14/14 7:35,309
10360,9/15/13 7:50,324,61.2,9/14/14 7:50,312
10360,9/15/13 8:05,322,61.9,9/14/14 8:05,308
10360,9/15/13 8:20,316,58.9,9/14/14 8:20,324
10360,9/15/13 8:35,298,63.8,9/14/14 8:35,299
10360,9/15/13 8:50,312,61.4,9/14/14 8:50,311
10360,9/15/13 9:05,304,63.8,9/14/14 9:05,299
10360,9/15/13 9:20,304,58.2,9/14/14 9:20,328
10360,9/15/13 9:35,310,61.2,9/14/14 9:35,312
10360,9/15/13 9:50,328,63.6,9/14/14 9:50,300
10360,9/15/13 10:05,307,57.5,9/14/14 10:05,332
10360,9/15/13 10:20,307,61.5,9/14/14 10:20,310
10360,9/15/13 10:35,305,61.5,9/14/14 10:35,310
10360,9/15/13 10:50,311,53.6,9/14/14 10:50,356
10360,9/15/13 11:05,315,54.2,9/14/14 11:05,352
10360,9/15/13 11:20,301,60.8,9/14/14 11:20,314
10360,9/15/13 11:35,311,59.6,9/14/14 11:35,320
10360,9/15/13 11:50,337,56.8,9/14/14 11:50,336
10360,9/15/13 12:05,309,60.4,9/14/14 12:05,316
10360,9/15/13 12:20,319,58.7,9/14/14 12:20,325
10360,9/15/13 12:35,345,57,9/14/14 12:35,335
10360,9/15/13 12:50,311,61.7,9/14/14 12:50,309
10360,9/15/13 13:05,315,57.6,9/14/14 13:05,331
10360,9/15/13 13:20,312,57,9/14/14 13:20,335
10360,9/15/13 13:35,330,41.2,9/14/14 13:35,463
10360,9/15/13 13:50,332,60.2,9/14/14 13:50,317
10360,9/15/13 14:05,310,60,9/14/14 14:05,318
10360,9/15/13 14:20,318,58.5,9/14/14 14:20,326
10360,9/15/13 14:35,328,57.3,9/14/14 14:35,333
10360,9/15/13 14:50,326,62.1,9/14/14 14:50,307
10360,9/15/13 15:05,338,57,9/14/14 15:05,335
10360,9/15/13 15:20,334,58,9/14/14 15:20,329
10360,9/15/13 15:35,319,56.6,9/14/14 15:35,337
10360,9/15/13 15:50,329,59.3,9/14/14 15:50,322
10360,9/15/13 16:05,324,53.6,9/14/14 16:05,356
10360,9/15/13 16:20,328,58,9/14/14 16:20,329
10360,9/15/13 16:35,302,56.6,9/14/14 16:35,337
10360,9/15/13 16:50,316,60.6,9/14/14 16:50,315
10360,9/15/13 17:05,300,56.6,9/14/14 17:05,337
10360,9/15/13 17:20,328,58,9/14/14 17:20,329
10360,9/15/13 17:35,332,57.3,9/14/14 17:35,333
10360,9/15/13 17:50,344,59.4,9/14/14 17:50,321
10360,9/15/13 18:05,360,61.5,9/14/14 18:05,310
10360,9/15/13 18:20,365,53,9/14/14 18:20,360
10360,9/15/13 18:35,391,55.5,9/14/14 18:35,344
10360,9/15/13 18:50,355,59.3,9/14/14 18:50,322
10360,9/15/13 19:05,327,57.8,9/14/14 19:05,330
10360,9/15/13 19:20,331,56.4,9/14/14 19:20,338
10360,9/15/13 19:35,331,56.8,9/14/14 19:35,336
10360,9/15/13 19:50,331,53.9,9/14/14 19:50,354
10360,9/15/13 20:05,339,54.8,9/14/14 20:05,348
10360,9/15/13 20:20,313,57.5,9/14/14 20:20,332
10360,9/15/13 20:35,317,56.1,9/14/14 20:35,340
10360,9/15/13 20:50,347,59.6,9/14/14 20:50,320
10360,9/15/13 21:05,319,57.5,9/14/14 21:05,332
10360,9/15/13 21:20,319,57.5,9/14/14 21:20,332
10360,9/15/13 21:35,317,56.8,9/14/14 21:35,336
10360,9/15/13 21:50,306,54.8,9/14/14 21:50,348
10360,9/15/13 22:05,326,58.2,9/14/14 22:05,328
10360,9/15/13 22:20,367,56.1,9/14/14 22:20,340
10360,9/15/13 22:35,335,55.8,9/14/14 22:35,342
10360,9/15/13 22:50,325,58.2,9/14/14 22:50,328
10360,9/15/13 23:05,341,57.8,9/14/14 23:05,330
10360,9/15/13 23:20,331,57.8,9/14/14 23:20,330
10360,9/15/13 23:35,341,58.2,9/14/14 23:35,328
10360,9/15/13 23:50,341,53,9/14/14 23:50,360
10360,9/16/13 0:05,342,53.9,9/15/14 0:05,354
10360,9/16/13 0:20,336,49.2,9/15/14 0:20,388
10360,9/16/13 0:35,327,54.8,9/15/14 0:35,348
10360,9/16/13 0:50,351,51,9/15/14 0:50,374
10360,9/16/13 1:05,379,51,9/15/14 1:05,374
10360,9/16/13 1:20,401,50.2,9/15/14 1:20,380
10360,9/16/13 1:35,401,51,9/15/14 1:35,374
10360,9/16/13 1:50,401,52.9,9/15/14 1:50,361
10360,9/16/13 2:05,401,56.3,9/15/14 2:05,339
10360,9/16/13 2:20,373,57,9/15/14 2:20,335
10360,9/16/13 2:35,364,56.6,9/15/14 2:35,337
10360,9/16/13 2:50,364,52.7,9/15/14 2:50,362
10360,9/16/13 3:05,364,47.9,9/15/14 3:05,398
10360,9/16/13 3:20,364,47.9,9/15/14 3:20,398
10360,9/16/13 3:35,364,57.1,9/15/14 3:35,334
10360,9/16/13 3:50,364,57.5,9/15/14 3:50,332
10360,9/16/13 4:05,346,64,9/15/14 4:05,298
10360,9/16/13 4:20,334,57.5,9/15/14 4:20,332
10360,9/16/13 4:35,310,59.4,9/15/14 4:35,321
10360,9/16/13 4:50,314,62.6,9/15/14 4:50,305
10360,9/16/13 5:05,307,58,9/15/14 5:05,329
10360,9/16/13 5:20,283,62.6,9/15/14 5:20,305
10360,9/16/13 5:35,287,61.9,9/15/14 5:35,308
10360,9/16/13 5:50,317,58.9,9/15/14 5:50,324
10360,9/16/13 6:05,293,59.1,9/15/14 6:05,323
10360,9/16/13 6:20,323,55,9/15/14 6:20,347
10360,9/16/13 6:35,336,56,9/15/14 6:35,341
10360,9/16/13 6:50,342,47.6,9/15/14 6:50,401
10360,9/16/13 7:05,328,42.1,9/15/14 7:05,453
10360,9/16/13 7:35,356,28.7,9/15/14 7:35,665.001
10360,9/16/13 7:50,360,24.6,9/15/14 7:50,774.999
10360,9/16/13 8:20,400,50.5,9/15/14 8:20,378
10360,9/16/13 8:35,406,15.5,9/15/14 8:35,1232
10360,9/16/13 8:50,480,15.9,9/15/14 8:50,1197
10360,9/16/13 9:05,462,16.6,9/15/14 9:05,1147
10360,9/16/13 9:20,369,17.3,9/15/14 9:20,1103
10360,9/16/13 9:35,339,19.8,9/15/14 9:35,965.001
10360,9/16/13 9:50,341,21.2,9/15/14 9:50,898.999
10360,9/16/13 10:05,325,21.5,9/15/14 10:05,887
10360,9/16/13 10:20,321,29.4,9/15/14 10:20,648.999
10360,9/16/13 10:35,309,55.3,9/15/14 10:35,345
10360,9/16/13 10:50,363,57.3,9/15/14 10:50,333
10360,9/16/13 11:05,319,61,9/15/14 11:05,313
10360,9/16/13 11:20,319,54.1,9/15/14 11:20,353
10360,9/16/13 11:35,327,58.7,9/15/14 11:35,325
10360,9/16/13 11:50,321,58.9,9/15/14 11:50,324
10360,9/16/13 12:05,307,57.5,9/15/14 12:05,332
10360,9/16/13 12:20,315,56.1,9/15/14 12:20,340
10360,9/16/13 12:35,351,63.6,9/15/14 12:35,300
10360,9/16/13 12:50,319,63.2,9/15/14 12:50,302
10360,9/16/13 13:05,321,56.4,9/15/14 13:05,338
10360,9/16/13 13:20,302,55.1,9/15/14 13:20,346
10360,9/16/13 13:35,322,62.4,9/15/14 13:35,306
10360,9/16/13 14:05,319,60.8,9/15/14 14:05,314
10360,9/16/13 14:35,322,54.8,9/15/14 14:35,348
10360,9/16/13 14:50,331,58.9,9/15/14 14:50,324
10360,9/16/13 15:05,327,57.5,9/15/14 15:05,332
10360,9/16/13 15:20,321,53,9/15/14 15:20,360
10360,9/16/13 15:35,308,60.2,9/15/14 15:35,317
10360,9/16/13 15:50,324,57.6,9/15/14 15:50,331
10360,9/16/13 16:05,296,61.4,9/15/14 16:05,311
10360,9/16/13 16:20,316,54.1,9/15/14 16:20,353
10360,9/16/13 16:35,339,57.3,9/15/14 16:35,333
10360,9/16/13 16:50,325,58,9/15/14 16:50,329
10360,9/16/13 17:05,343,56,9/15/14 17:05,341
10360,9/16/13 17:20,315,57.1,9/15/14 17:20,334
10360,9/16/13 17:35,361,48.7,9/15/14 17:35,392
10360,9/16/13 17:50,429,47,9/15/14 17:50,406
10360,9/16/13 18:05,413,42.4,9/15/14 18:05,450
10360,9/16/13 18:20,415,50.2,9/15/14 18:20,380
10360,9/16/13 18:35,413,54.5,9/15/14 18:35,350
10360,9/16/13 18:50,370,56.1,9/15/14 18:50,340
10360,9/16/13 19:05,334,60.4,9/15/14 19:05,316
10360,9/16/13 19:20,320,61.5,9/15/14 19:20,310
10360,9/16/13 19:35,322,58.9,9/15/14 19:35,324
10360,9/16/13 19:50,332,55.8,9/15/14 19:50,342
10360,9/16/13 20:05,312,57.5,9/15/14 20:05,332
10360,9/16/13 20:20,326,58.9,9/15/14 20:20,324
10360,9/16/13 20:35,322,57.3,9/15/14 20:35,333
10360,9/16/13 20:50,314,59.8,9/15/14 20:50,319
10360,9/16/13 21:05,355,58.7,9/15/14 21:05,325
10360,9/16/13 21:20,365,55.3,9/15/14 21:20,345
10360,9/16/13 21:35,328,56.6,9/15/14 21:35,337
10360,9/16/13 21:50,322,55.3,9/15/14 21:50,345
10360,9/16/13 22:05,360,55.3,9/15/14 22:05,345
10360,9/16/13 22:20,348,54.1,9/15/14 22:20,353
10360,9/16/13 22:35,336,53.4,9/15/14 22:35,357
10360,9/16/13 22:50,312,64.2,9/15/14 22:50,297
10360,9/16/13 23:05,312,56.8,9/15/14 23:05,336
10360,9/16/13 23:20,344,58.2,9/15/14 23:20,328
10360,9/16/13 23:35,344,57.8,9/15/14 23:35,330
10360,9/16/13 23:50,330,49.7,9/15/14 23:50,384
10360,9/17/13 0:05,330,53,9/16/14 0:05,360
10360,9/17/13 0:20,330,58.5,9/16/14 0:20,326
10360,9/17/13 0:35,338,56.4,9/16/14 0:35,338
10360,9/17/13 0:50,338,56.1,9/16/14 0:50,340
10360,9/17/13 1:05,364,56.1,9/16/14 1:05,340
10360,9/17/13 1:20,364,49.9,9/16/14 1:20,382
10360,9/17/13 1:35,364,49.4,9/16/14 1:35,386
10360,9/17/13 1:50,364,49.9,9/16/14 1:50,382
10360,9/17/13 2:05,366,53,9/16/14 2:05,360
10360,9/17/13 2:20,388,53,9/16/14 2:20,360
10360,9/17/13 2:35,400,53,9/16/14 2:35,360
10360,9/17/13 2:50,412,50.7,9/16/14 2:50,376
10360,9/17/13 3:05,400,52.1,9/16/14 3:05,366
10360,9/17/13 3:20,314,52.1,9/16/14 3:20,366
10360,9/17/13 3:35,331,50.7,9/16/14 3:35,376
10360,9/17/13 3:50,331,57,9/16/14 3:50,335
10360,9/17/13 4:05,331,55.3,9/16/14 4:05,345
10360,9/17/13 4:20,341,55.3,9/16/14 4:20,345
10360,9/17/13 4:35,341,59.4,9/16/14 4:35,321
10360,9/17/13 4:50,317,61,9/16/14 4:50,313
10360,9/17/13 5:05,309,63.8,9/16/14 5:05,299
10360,9/17/13 5:20,305,63.8,9/16/14 5:20,299
10360,9/17/13 5:35,307,59.8,9/16/14 5:35,319
10360,9/17/13 5:50,327,61.4,9/16/14 5:50,311
10360,9/17/13 6:05,323,62.1,9/16/14 6:05,307
10360,9/17/13 6:20,337,57.3,9/16/14 6:20,333
10360,9/17/13 6:35,325,57.1,9/16/14 6:35,334
10360,9/17/13 6:50,356,55.1,9/16/14 6:50,346
10360,9/17/13 7:05,380,56.3,9/16/14 7:05,339
10360,9/17/13 7:20,338,42.1,9/16/14 7:20,453
10360,9/17/13 7:35,362,34,9/16/14 7:35,561
10360,9/17/13 7:50,348,24.5,9/16/14 7:50,779.001
10360,9/17/13 8:05,371,20.2,9/16/14 8:05,944.999
10360,9/17/13 8:20,421,19.3,9/16/14 8:20,987
10360,9/17/13 8:35,413,17.3,9/16/14 8:35,1103
10360,9/17/13 8:50,395,17.6,9/16/14 8:50,1083
10360,9/17/13 9:05,417,16.6,9/16/14 9:05,1147
10360,9/17/13 9:20,340,17.9,9/16/14 9:20,1065
10360,9/17/13 9:35,358,19.1,9/16/14 9:35,1000
10360,9/17/13 9:50,353,21.5,9/16/14 9:50,886
10360,9/17/13 10:05,435,30.9,9/16/14 10:05,618
10360,9/17/13 10:20,481,51,9/16/14 10:20,374
10360,9/17/13 10:35,411,54.5,9/16/14 10:35,350
10360,9/17/13 10:50,383,58.9,9/16/14 10:50,324
10360,9/17/13 11:05,330,60.4,9/16/14 11:05,316
10360,9/17/13 11:20,309,61.5,9/16/14 11:20,310
10360,9/17/13 11:35,335,60,9/16/14 11:35,318
10360,9/17/13 11:50,302,58.2,9/16/14 11:50,328
10360,9/17/13 12:05,326,60,9/16/14 12:05,318
10360,9/17/13 12:20,330,57.1,9/16/14 12:20,334
10360,9/17/13 12:35,310,57.1,9/16/14 12:35,334
10360,9/17/13 12:50,328,58.9,9/16/14 12:50,324
10360,9/17/13 13:05,334,59.6,9/16/14 13:05,320
10360,9/17/13 13:20,336,56.1,9/16/14 13:20,340
10360,9/17/13 13:35,320,59.6,9/16/14 13:35,320
10360,9/17/13 13:50,325,59.6,9/16/14 13:50,320
10360,9/17/13 14:05,369,61.9,9/16/14 14:05,308
10360,9/17/13 14:20,321,63.6,9/16/14 14:20,300
10360,9/17/13 14:35,319,52.1,9/16/14 14:35,366
10360,9/17/13 14:50,328,58.2,9/16/14 14:50,328
10360,9/17/13 15:05,306,57.1,9/16/14 15:05,334
10360,9/17/13 15:20,314,55.5,9/16/14 15:20,344
10360,9/17/13 15:35,316,55.8,9/16/14 15:35,342
10360,9/17/13 15:50,330,57.8,9/16/14 15:50,330
10360,9/17/13 16:05,318,58,9/16/14 16:05,329
10360,9/17/13 16:20,337,59.8,9/16/14 16:20,319
10360,9/17/13 16:35,342,59.8,9/16/14 16:35,319
10360,9/17/13 16:50,350,58.3,9/16/14 16:50,327
10360,9/17/13 17:05,334,56.3,9/16/14 17:05,339
10360,9/17/13 17:20,348,51.3,9/16/14 17:20,372
10360,9/17/13 17:35,362,45.3,9/16/14 17:35,421
10360,9/17/13 17:50,364,51.4,9/16/14 17:50,371
10360,9/17/13 18:05,377,42.9,9/16/14 18:05,445
10360,9/17/13 18:20,380,43.7,9/16/14 18:20,437
10360,9/17/13 18:35,367,46.2,9/16/14 18:35,413
10360,9/17/13 18:50,401,56.1,9/16/14 18:50,340
10360,9/17/13 19:05,375,55.8,9/16/14 19:05,342
10360,9/17/13 19:20,322,50.5,9/16/14 19:20,378
10360,9/17/13 19:35,328,38,9/16/14 19:35,502
10360,9/17/13 19:50,338,61.2,9/16/14 19:50,312
10360,9/17/13 20:05,313,58.2,9/16/14 20:05,328
10360,9/17/13 20:20,333,54.5,9/16/14 20:20,350
10360,9/17/13 20:35,317,56.6,9/16/14 20:35,337
10360,9/17/13 20:50,327,56.6,9/16/14 20:50,337
10360,9/17/13 21:05,329,58,9/16/14 21:05,329
10360,9/17/13 21:20,325,56.6,9/16/14 21:20,337
10360,9/17/13 21:35,300,59.4,9/16/14 21:35,321
10360,9/17/13 21:50,316,55.3,9/16/14 21:50,345
10360,9/17/13 22:05,338,57,9/16/14 22:05,335
10360,9/17/13 22:20,338,58.7,9/16/14 22:20,325
10360,9/17/13 22:35,315,59.1,9/16/14 22:35,323
10360,9/17/13 22:50,313,62.1,9/16/14 22:50,307
10360,9/17/13 23:05,313,58.7,9/16/14 23:05,325
10360,9/17/13 23:20,374,56.6,9/16/14 23:20,337
10360,9/17/13 23:35,340,54.7,9/16/14 23:35,349
10360,9/17/13 23:50,340,61.4,9/16/14 23:50,311
10360,9/18/13 0:05,328,57.3,9/17/14 0:05,333
10360,9/18/13 0:20,315,57,9/17/14 0:20,335
10360,9/18/13 0:35,391,53.1,9/17/14 0:35,359
10360,9/18/13 0:50,313,53.4,9/17/14 0:50,357
10360,9/18/13 1:05,\N,57.6,9/17/14 1:05,331
10360,9/18/13 1:20,414,57.6,9/17/14 1:20,331
10360,9/18/13 1:35,472,52.3,9/17/14 1:35,365
10360,9/18/13 1:50,428,54.4,9/17/14 1:50,351
10360,9/18/13 2:05,428,54.4,9/17/14 2:05,351
10360,9/18/13 2:20,428,56,9/17/14 2:20,341
10360,9/18/13 2:35,428,56,9/17/14 2:35,341
10360,9/18/13 2:50,428,56,9/17/14 2:50,341
10360,9/18/13 3:05,428,49.8,9/17/14 3:05,383
10360,9/18/13 3:20,428,52,9/17/14 3:20,367
10360,9/18/13 3:35,527,56.3,9/17/14 3:35,339
10360,9/18/13 3:50,527,59.8,9/17/14 3:50,319
10360,9/18/13 4:05,360,57.3,9/17/14 4:05,333
10360,9/18/13 4:20,330,59.4,9/17/14 4:20,321
10360,9/18/13 4:35,330,56.8,9/17/14 4:35,336
10360,9/18/13 4:50,328,64.2,9/17/14 4:50,297
10360,9/18/13 5:05,306,58.7,9/17/14 5:05,325
10360,9/18/13 5:20,312,62.6,9/17/14 5:20,305
10360,9/18/13 5:35,290,63.4,9/17/14 5:35,301
10360,9/18/13 5:50,326,59.4,9/17/14 5:50,321
10360,9/18/13 6:05,304,64.5,9/17/14 6:05,296
10360,9/18/13 6:20,324,57.5,9/17/14 6:20,332
10360,9/18/13 6:35,316,58.2,9/17/14 6:35,328
10360,9/18/13 6:50,403,49.4,9/17/14 6:50,386
10360,9/18/13 7:05,409,43.4,9/17/14 7:05,440
10360,9/18/13 7:20,357,41.5,9/17/14 7:20,460
10360,9/18/13 7:35,434,31.9,9/17/14 7:35,597.999
10360,9/18/13 7:50,527,24.5,9/17/14 7:50,778.001
10360,9/18/13 8:05,483,20.9,9/17/14 8:05,913.999
10360,9/18/13 8:20,425,19,9/17/14 8:20,1002
10360,9/18/13 8:35,385,16.5,9/17/14 8:35,1154
10360,9/18/13 8:50,363,16.4,9/17/14 8:50,1164
10360,9/18/13 9:05,399,15.8,9/17/14 9:05,1206
10360,9/18/13 9:20,389,17.3,9/17/14 9:20,1105
10360,9/18/13 9:35,357,18.2,9/17/14 9:35,1046
10360,9/18/13 9:50,347,18.7,9/17/14 9:50,1023
10360,9/18/13 10:05,345,19.4,9/17/14 10:05,982.002
10360,9/18/13 10:20,345,22.2,9/17/14 10:20,857.999
10360,9/18/13 10:35,427,50.2,9/17/14 10:35,380
10360,9/18/13 10:50,555,53.6,9/17/14 10:50,356
10360,9/18/13 11:05,349,51,9/17/14 11:05,374
10360,9/18/13 11:20,310,56.8,9/17/14 11:20,336
10360,9/18/13 11:35,336,56,9/17/14 11:35,341
10360,9/18/13 11:50,336,52.6,9/17/14 11:50,363
10360,9/18/13 12:05,336,56.4,9/17/14 12:05,338
10360,9/18/13 12:20,336,57.1,9/17/14 12:20,334
10360,9/18/13 12:35,322,58.7,9/17/14 12:35,325
10360,9/18/13 12:50,311,56,9/17/14 12:50,341
10360,9/18/13 13:05,331,55,9/17/14 13:05,347
10360,9/18/13 13:20,329,55,9/17/14 13:20,347
10360,9/18/13 13:35,316,53.1,9/17/14 13:35,359
10360,9/18/13 13:50,324,55,9/17/14 13:50,347
10360,9/18/13 14:05,306,54.7,9/17/14 14:05,349
10360,9/18/13 14:20,328,55.1,9/17/14 14:20,346
10360,9/18/13 14:35,326,58.5,9/17/14 14:35,326
10360,9/18/13 14:50,340,57.8,9/17/14 14:50,330
10360,9/18/13 15:05,342,59.3,9/17/14 15:05,322
10360,9/18/13 15:20,360,55.1,9/17/14 15:20,346
10360,9/18/13 15:35,420,57.8,9/17/14 15:35,330
10360,9/18/13 15:50,458,59.3,9/17/14 15:50,322
10360,9/18/13 16:05,412,60.6,9/17/14 16:05,315
10360,9/18/13 16:20,424,54.7,9/17/14 16:20,349
10360,9/18/13 16:35,462,55,9/17/14 16:35,347
10360,9/18/13 16:50,431,54.4,9/17/14 16:50,351
10360,9/18/13 17:05,414,49.6,9/17/14 17:05,385
10360,9/18/13 17:20,352,52.9,9/17/14 17:20,361
10360,9/18/13 17:35,398,47.3,9/17/14 17:35,403
10360,9/18/13 17:50,424,36.6,9/17/14 17:50,521
10360,9/18/13 18:05,501,32.6,9/17/14 18:05,585
10360,9/18/13 18:20,445,27.8,9/17/14 18:20,687.001
10360,9/18/13 18:35,453,24.6,9/17/14 18:35,777
10360,9/18/13 18:50,397,27,9/17/14 18:50,706.999
10360,9/18/13 19:05,421,40.9,9/17/14 19:05,467
10360,9/18/13 19:20,381,58.3,9/17/14 19:20,327
10360,9/18/13 19:35,367,57.6,9/17/14 19:35,331
10360,9/18/13 19:50,321,59.3,9/17/14 19:50,322
10360,9/18/13 20:05,329,59.6,9/17/14 20:05,320
10360,9/18/13 20:20,340,56.8,9/17/14 20:20,336
10360,9/18/13 20:35,422,57,9/17/14 20:35,335
10360,9/18/13 20:50,345,61,9/17/14 20:50,313
10360,9/18/13 21:05,319,59.1,9/17/14 21:05,323
10360,9/18/13 21:20,318,57,9/17/14 21:20,335
10360,9/18/13 21:35,314,54.7,9/17/14 21:35,349
10360,9/18/13 21:50,324,56.6,9/17/14 21:50,337
10360,9/18/13 22:05,324,57.3,9/17/14 22:05,333
10360,9/18/13 22:20,344,58.3,9/17/14 22:20,327
10360,9/18/13 22:50,321,59.1,9/17/14 22:50,323
10360,9/18/13 23:05,313,60.2,9/17/14 23:05,317
10360,9/18/13 23:20,323,57.1,9/17/14 23:20,334
10360,9/18/13 23:50,317,56,9/17/14 23:50,341
10360,9/19/13 0:05,381,56,9/18/14 0:05,341
10360,9/19/13 0:20,349,54.4,9/18/14 0:20,351
10360,9/19/13 0:35,349,58.3,9/18/14 0:35,327
10360,9/19/13 0:50,349,58.7,9/18/14 0:50,325
10360,9/19/13 1:05,349,58.7,9/18/14 1:05,325
10360,9/19/13 1:20,325,57,9/18/14 1:20,335
10360,9/19/13 1:35,369,51.7,9/18/14 1:35,369
10360,9/19/13 1:50,339,52.6,9/18/14 1:50,363
10360,9/19/13 2:05,339,52.6,9/18/14 2:05,363
10360,9/19/13 2:35,339,55.1,9/18/14 2:35,346
10360,9/19/13 3:50,335,55,9/18/14 3:50,347
10360,9/19/13 5:05,296,63,9/18/14 5:05,303
10360,9/19/13 6:35,330,55,9/18/14 6:35,347
10360,9/19/13 6:50,396,54.7,9/18/14 6:50,349
10360,9/19/13 7:05,444,47.6,9/18/14 7:05,401
10360,9/19/13 7:20,410,43.1,9/18/14 7:20,443
10360,9/19/13 7:35,384,32.4,9/18/14 7:35,589
10360,9/19/13 7:50,409,23.7,9/18/14 7:50,804.999
10360,9/19/13 8:05,426,18.4,9/18/14 8:05,1037
10360,9/19/13 8:20,413,51.7,9/18/14 8:20,369
10360,9/19/13 8:35,485,16.6,9/18/14 8:35,1151
10360,9/19/13 8:50,499,17.2,9/18/14 8:50,1112
10360,9/19/13 9:05,485,14.9,9/18/14 9:05,1281
10360,9/19/13 9:20,443,16.1,9/18/14 9:20,1183
10360,9/19/13 9:35,389,17.7,9/18/14 9:35,1077
10360,9/19/13 9:50,397,17.8,9/18/14 9:50,1071
10360,9/19/13 10:05,466,22.7,9/18/14 10:05,838.998
10360,9/19/13 10:20,466,24.8,9/18/14 10:20,770.001
10360,9/19/13 10:35,430,48.9,9/18/14 10:35,390
10360,9/19/13 10:50,314,56.1,9/18/14 10:50,340
10360,9/19/13 11:05,309,57.5,9/18/14 11:05,332
