"","pair_id","insert_time","travel_time","time"
"10133331",10357,"2013-09-24 06:40:00","150",2013-09-24 06:40:00
"10133332",10357,"2013-09-24 06:45:00","148",2013-09-24 06:45:00
"10133333",10357,"2013-09-24 06:50:00","148",2013-09-24 06:50:00
"10133334",10357,"2013-09-24 06:55:00","147",2013-09-24 06:55:00
"10133335",10357,"2013-09-24 07:00:00","147",2013-09-24 07:00:00
"10133336",10357,"2013-09-24 07:05:00","146",2013-09-24 07:05:00
"10133337",10357,"2013-09-24 07:10:00","146",2013-09-24 07:10:00
"10133338",10357,"2013-09-24 07:15:00","146",2013-09-24 07:15:00
"10133339",10357,"2013-09-24 07:20:00","146",2013-09-24 07:20:00
"10133340",10357,"2013-09-24 07:25:00","143",2013-09-24 07:25:00
"10133341",10357,"2013-09-24 07:30:00","148",2013-09-24 07:30:00
"10133342",10357,"2013-09-24 07:35:00","146",2013-09-24 07:35:00
"10133343",10357,"2013-09-24 07:40:00","146",2013-09-24 07:40:00
"10133344",10357,"2013-09-24 07:45:00","146",2013-09-24 07:45:00
"10133345",10357,"2013-09-24 07:50:00","146",2013-09-24 07:50:00
"10133346",10357,"2013-09-24 07:55:00","146",2013-09-24 07:55:00
"10133347",10357,"2013-09-24 08:00:00","138",2013-09-24 08:00:00
"10133348",10357,"2013-09-24 08:05:00","138",2013-09-24 08:05:00
"10133349",10357,"2013-09-24 08:10:00","138",2013-09-24 08:10:00
"10133350",10357,"2013-09-24 08:15:00","146",2013-09-24 08:15:00
"10133351",10357,"2013-09-24 08:20:00","138",2013-09-24 08:20:00
"10133352",10357,"2013-09-24 08:25:00","150",2013-09-24 08:25:00
"10133353",10357,"2013-09-24 08:30:00","138",2013-09-24 08:30:00
"10133354",10357,"2013-09-24 08:35:00","146",2013-09-24 08:35:00
"10133355",10357,"2013-09-24 08:40:00","140",2013-09-24 08:40:00
"10133356",10357,"2013-09-24 08:45:00","140",2013-09-24 08:45:00
"10133357",10357,"2013-09-24 08:50:00","140",2013-09-24 08:50:00
"10133358",10357,"2013-09-24 08:55:00","146",2013-09-24 08:55:00
"10133359",10357,"2013-09-24 09:00:00","146",2013-09-24 09:00:00
"10133360",10357,"2013-09-24 09:05:00","146",2013-09-24 09:05:00
"10133361",10357,"2013-09-24 09:10:00","140",2013-09-24 09:10:00
"10133362",10357,"2013-09-24 09:15:00","142",2013-09-24 09:15:00
"10133363",10357,"2013-09-24 09:20:00","142",2013-09-24 09:20:00
"10133364",10357,"2013-09-24 09:25:00","147",2013-09-24 09:25:00
"10133365",10357,"2013-09-24 09:30:00","143",2013-09-24 09:30:00
"10133366",10357,"2013-09-24 09:35:00","141",2013-09-24 09:35:00
"10133367",10357,"2013-09-24 09:40:00","131",2013-09-24 09:40:00
"10133368",10357,"2013-09-24 09:45:00","143",2013-09-24 09:45:00
"10133369",10357,"2013-09-24 09:50:00","143",2013-09-24 09:50:00
"10133370",10357,"2013-09-24 09:55:00","143",2013-09-24 09:55:00
"10133371",10357,"2013-09-24 10:00:00","143",2013-09-24 10:00:00
"10133372",10357,"2013-09-24 10:05:00","133",2013-09-24 10:05:00
"10133373",10357,"2013-09-24 10:10:00","139",2013-09-24 10:10:00
"10133374",10357,"2013-09-24 10:15:00","147",2013-09-24 10:15:00
"10133375",10357,"2013-09-24 10:20:00","139",2013-09-24 10:20:00
"10133376",10357,"2013-09-24 10:25:00","131",2013-09-24 10:25:00
"10133377",10357,"2013-09-24 10:30:00","138",2013-09-24 10:30:00
"10133378",10357,"2013-09-24 10:35:00","140",2013-09-24 10:35:00
"10133379",10357,"2013-09-24 10:40:00","142",2013-09-24 10:40:00
"10133380",10357,"2013-09-24 10:45:00","130",2013-09-24 10:45:00
"10133381",10357,"2013-09-24 10:50:00","134",2013-09-24 10:50:00
"10133382",10357,"2013-09-24 10:55:00","142",2013-09-24 10:55:00
"10133383",10357,"2013-09-24 11:00:00","128",2013-09-24 11:00:00
"10133384",10357,"2013-09-24 11:05:00","135",2013-09-24 11:05:00
"10133385",10357,"2013-09-24 11:10:00","141",2013-09-24 11:10:00
"10133386",10357,"2013-09-24 11:15:00","139",2013-09-24 11:15:00
"10133387",10357,"2013-09-24 11:20:00","147",2013-09-24 11:20:00
"10133388",10357,"2013-09-24 11:25:00","133",2013-09-24 11:25:00
"10133389",10357,"2013-09-24 11:30:00","145",2013-09-24 11:30:00
"10133390",10357,"2013-09-24 11:35:00","143",2013-09-24 11:35:00
"10133391",10357,"2013-09-24 11:40:00","163",2013-09-24 11:40:00
"10133392",10357,"2013-09-24 11:45:00","173",2013-09-24 11:45:00
"10133393",10357,"2013-09-24 11:50:00","203",2013-09-24 11:50:00
"10133394",10357,"2013-09-24 11:55:00","213",2013-09-24 11:55:00
"10133395",10357,"2013-09-24 12:00:00","215",2013-09-24 12:00:00
"10133396",10357,"2013-09-24 12:05:00","271",2013-09-24 12:05:00
"10133397",10357,"2013-09-24 12:10:00","311",2013-09-24 12:10:00
"10133398",10357,"2013-09-24 12:15:00","273",2013-09-24 12:15:00
"10133399",10357,"2013-09-24 12:20:00","375",2013-09-24 12:20:00
"10133400",10357,"2013-09-24 12:25:00","379",2013-09-24 12:25:00
"10133401",10357,"2013-09-24 12:30:00","403",2013-09-24 12:30:00
"10133402",10357,"2013-09-24 12:35:00","333",2013-09-24 12:35:00
"10133403",10357,"2013-09-24 12:40:00","291",2013-09-24 12:40:00
"10133404",10357,"2013-09-24 12:45:00","249",2013-09-24 12:45:00
"10133405",10357,"2013-09-24 12:50:00","179",2013-09-24 12:50:00
"10133406",10357,"2013-09-24 12:55:00","139",2013-09-24 12:55:00
"10133407",10357,"2013-09-24 13:00:00","141",2013-09-24 13:00:00
"10133408",10357,"2013-09-24 13:05:00","141",2013-09-24 13:05:00
"10133409",10357,"2013-09-24 13:10:00","141",2013-09-24 13:10:00
"10133410",10357,"2013-09-24 13:15:00","145",2013-09-24 13:15:00
"10133411",10357,"2013-09-24 13:20:00","145",2013-09-24 13:20:00
"10133412",10357,"2013-09-24 13:25:00","123",2013-09-24 13:25:00
"10133413",10357,"2013-09-24 13:30:00","133",2013-09-24 13:30:00
"10133414",10357,"2013-09-24 13:35:00","141",2013-09-24 13:35:00
"10133415",10357,"2013-09-24 13:40:00","141",2013-09-24 13:40:00
"10133416",10357,"2013-09-24 13:45:00","136",2013-09-24 13:45:00
"10133417",10357,"2013-09-24 13:50:00","136",2013-09-24 13:50:00
"10133418",10357,"2013-09-24 13:55:00","136",2013-09-24 13:55:00
"10133419",10357,"2013-09-24 14:00:00","142",2013-09-24 14:00:00
"10133420",10357,"2013-09-24 14:05:00","134",2013-09-24 14:05:00
"10133421",10357,"2013-09-24 14:10:00","138",2013-09-24 14:10:00
"10133422",10357,"2013-09-24 14:15:00","134",2013-09-24 14:15:00
"10133423",10357,"2013-09-24 14:20:00","130",2013-09-24 14:20:00
"10133424",10357,"2013-09-24 14:25:00","129",2013-09-24 14:25:00
"10133425",10357,"2013-09-24 14:30:00","143",2013-09-24 14:30:00
"10133426",10357,"2013-09-24 14:35:00","137",2013-09-24 14:35:00
"10133427",10357,"2013-09-24 14:40:00","133",2013-09-24 14:40:00
"10133428",10357,"2013-09-24 14:45:00","135",2013-09-24 14:45:00
"10133429",10357,"2013-09-24 14:50:00","137",2013-09-24 14:50:00
"10133430",10357,"2013-09-24 14:55:00","129",2013-09-24 14:55:00
"10133431",10357,"2013-09-24 15:00:00","133",2013-09-24 15:00:00
"10133432",10357,"2013-09-24 15:05:00","141",2013-09-24 15:05:00
"10133433",10357,"2013-09-24 15:10:00","141",2013-09-24 15:10:00
"10133434",10357,"2013-09-24 15:15:00","133",2013-09-24 15:15:00
"10133435",10357,"2013-09-24 15:20:00","132",2013-09-24 15:20:00
"10133436",10357,"2013-09-24 15:25:00","144",2013-09-24 15:25:00
"10133437",10357,"2013-09-24 15:30:00","136",2013-09-24 15:30:00
"10133438",10357,"2013-09-24 15:35:00","136",2013-09-24 15:35:00
"10133439",10357,"2013-09-24 15:40:00","130",2013-09-24 15:40:00
"10133440",10357,"2013-09-24 15:45:00","140",2013-09-24 15:45:00
"10133441",10357,"2013-09-24 15:50:00","136",2013-09-24 15:50:00
"10133442",10357,"2013-09-24 15:55:00","138",2013-09-24 15:55:00
"10133443",10357,"2013-09-24 16:00:00","132",2013-09-24 16:00:00
"10133444",10357,"2013-09-24 16:05:00","134",2013-09-24 16:05:00
"10133445",10357,"2013-09-24 16:10:00","136",2013-09-24 16:10:00
"10133446",10357,"2013-09-24 16:15:00","138",2013-09-24 16:15:00
"10133447",10357,"2013-09-24 16:20:00","146",2013-09-24 16:20:00
"10133448",10357,"2013-09-24 16:25:00","142",2013-09-24 16:25:00
"10133449",10357,"2013-09-24 16:30:00","135",2013-09-24 16:30:00
"10133450",10357,"2013-09-24 16:35:00","127",2013-09-24 16:35:00
"10133451",10357,"2013-09-24 16:40:00","127",2013-09-24 16:40:00
"10133452",10357,"2013-09-24 16:45:00","133",2013-09-24 16:45:00
"10133453",10357,"2013-09-24 16:50:00","151",2013-09-24 16:50:00
"10133454",10357,"2013-09-24 16:55:00","129",2013-09-24 16:55:00
"10133455",10357,"2013-09-24 17:00:00","143",2013-09-24 17:00:00
"10133456",10357,"2013-09-24 17:05:00","130",2013-09-24 17:05:00
"10133457",10357,"2013-09-24 17:10:00","150",2013-09-24 17:10:00
"10133458",10357,"2013-09-24 17:15:00","136",2013-09-24 17:15:00
"10133459",10357,"2013-09-24 17:20:00","134",2013-09-24 17:20:00
"10133460",10357,"2013-09-24 17:25:00","146",2013-09-24 17:25:00
"10133461",10357,"2013-09-24 17:30:00","142",2013-09-24 17:30:00
"10133462",10357,"2013-09-24 17:35:00","130",2013-09-24 17:35:00
"10133463",10357,"2013-09-24 17:40:00","132",2013-09-24 17:40:00
"10133464",10357,"2013-09-24 17:45:00","146",2013-09-24 17:45:00
"10133465",10357,"2013-09-24 17:50:00","146",2013-09-24 17:50:00
"10133466",10357,"2013-09-24 17:55:00","138",2013-09-24 17:55:00
"10133467",10357,"2013-09-24 18:00:00","138",2013-09-24 18:00:00
"10133468",10357,"2013-09-24 18:05:00","142",2013-09-24 18:05:00
"10133469",10357,"2013-09-24 18:10:00","139",2013-09-24 18:10:00
"10133470",10357,"2013-09-24 18:15:00","143",2013-09-24 18:15:00
"10133471",10357,"2013-09-24 18:20:00","139",2013-09-24 18:20:00
"10133472",10357,"2013-09-24 18:25:00","131",2013-09-24 18:25:00
"10133473",10357,"2013-09-24 18:30:00","139",2013-09-24 18:30:00
"10133474",10357,"2013-09-24 18:35:00","139",2013-09-24 18:35:00
"10133475",10357,"2013-09-24 18:40:00","141",2013-09-24 18:40:00
"10133476",10357,"2013-09-24 18:45:00","135",2013-09-24 18:45:00
"10133477",10357,"2013-09-24 18:50:00","135",2013-09-24 18:50:00
"10133478",10357,"2013-09-24 18:55:00","139",2013-09-24 18:55:00
"10133479",10357,"2013-09-24 19:00:00","135",2013-09-24 19:00:00
"10133480",10357,"2013-09-24 19:05:00","147",2013-09-24 19:05:00
"10133481",10357,"2013-09-24 19:10:00","139",2013-09-24 19:10:00
"10133482",10357,"2013-09-24 19:15:00","138",2013-09-24 19:15:00
"10133483",10357,"2013-09-24 19:20:00","140",2013-09-24 19:20:00
"10133484",10357,"2013-09-24 19:25:00","138",2013-09-24 19:25:00
"10133485",10357,"2013-09-24 19:30:00","148",2013-09-24 19:30:00
"10133486",10357,"2013-09-24 19:35:00","150",2013-09-24 19:35:00
"10133487",10357,"2013-09-24 19:40:00","162",2013-09-24 19:40:00
"10133488",10357,"2013-09-24 19:45:00","156",2013-09-24 19:45:00
"10133489",10357,"2013-09-24 19:50:00","190",2013-09-24 19:50:00
"10133490",10357,"2013-09-24 19:55:00","226",2013-09-24 19:55:00
"10133491",10357,"2013-09-24 20:00:00","260",2013-09-24 20:00:00
"10133492",10357,"2013-09-24 20:05:00","272",2013-09-24 20:05:00
"10133493",10357,"2013-09-24 20:10:00","222",2013-09-24 20:10:00
"10133494",10357,"2013-09-24 20:15:00","254",2013-09-24 20:15:00
"10133495",10357,"2013-09-24 20:20:00","259",2013-09-24 20:20:00
"10133496",10357,"2013-09-24 20:25:00","313",2013-09-24 20:25:00
"10133497",10357,"2013-09-24 20:30:00","333",2013-09-24 20:30:00
"10133498",10357,"2013-09-24 20:35:00","345",2013-09-24 20:35:00
"10133499",10357,"2013-09-24 20:40:00","411",2013-09-24 20:40:00
"10133500",10357,"2013-09-24 20:45:00","463",2013-09-24 20:45:00
"10133501",10357,"2013-09-24 20:50:00","509",2013-09-24 20:50:00
"10133502",10357,"2013-09-24 20:55:00","451",2013-09-24 20:55:00
"10133503",10357,"2013-09-24 21:00:00","435",2013-09-24 21:00:00
"10133504",10357,"2013-09-24 21:05:00","435",2013-09-24 21:05:00
"10133505",10357,"2013-09-24 21:10:00","435",2013-09-24 21:10:00
"10133506",10357,"2013-09-24 21:15:00","435",2013-09-24 21:15:00
"10133507",10357,"2013-09-24 21:20:00","435",2013-09-24 21:20:00
"10133508",10357,"2013-09-24 21:25:00","513",2013-09-24 21:25:00
"10133509",10357,"2013-09-24 21:30:00","539",2013-09-24 21:30:00
"10133510",10357,"2013-09-24 21:35:00","539",2013-09-24 21:35:00
"10133511",10357,"2013-09-24 21:40:00","561",2013-09-24 21:40:00
"10133512",10357,"2013-09-24 21:45:00","561",2013-09-24 21:45:00
"10133513",10357,"2013-09-24 21:50:00","561",2013-09-24 21:50:00
"10133514",10357,"2013-09-24 21:55:00","506",2013-09-24 21:55:00
"10133515",10357,"2013-09-24 22:00:00","506",2013-09-24 22:00:00
"10133516",10357,"2013-09-24 22:05:00","506",2013-09-24 22:05:00
"10133517",10357,"2013-09-24 22:10:00","506",2013-09-24 22:10:00
"10133518",10357,"2013-09-24 22:15:00","533",2013-09-24 22:15:00
"10133519",10357,"2013-09-24 22:20:00","533",2013-09-24 22:20:00
"10133520",10357,"2013-09-24 22:25:00","567",2013-09-24 22:25:00
"10133521",10357,"2013-09-24 22:30:00","568",2013-09-24 22:30:00
"10133522",10357,"2013-09-24 22:35:00","568",2013-09-24 22:35:00
"10133523",10357,"2013-09-24 22:40:00","579",2013-09-24 22:40:00
"10133524",10357,"2013-09-24 22:45:00","579",2013-09-24 22:45:00
"10133525",10357,"2013-09-24 22:50:00","579",2013-09-24 22:50:00
"10133526",10357,"2013-09-24 22:55:00","535",2013-09-24 22:55:00
"10133527",10357,"2013-09-24 23:00:00","535",2013-09-24 23:00:00
"10133528",10357,"2013-09-24 23:05:00","498",2013-09-24 23:05:00
"10133529",10357,"2013-09-24 23:10:00","498",2013-09-24 23:10:00
"10133530",10357,"2013-09-24 23:15:00","398",2013-09-24 23:15:00
"10133531",10357,"2013-09-24 23:20:00","244",2013-09-24 23:20:00
"10133532",10357,"2013-09-24 23:25:00","150",2013-09-24 23:25:00
"10133533",10357,"2013-09-24 23:30:00","142",2013-09-24 23:30:00
"10133534",10357,"2013-09-24 23:35:00","150",2013-09-24 23:35:00
"10133535",10357,"2013-09-24 23:40:00","152",2013-09-24 23:40:00
"10133536",10357,"2013-09-24 23:45:00","142",2013-09-24 23:45:00
"10133537",10357,"2013-09-24 23:50:00","145",2013-09-24 23:50:00
"10133538",10357,"2013-09-24 23:55:00","143",2013-09-24 23:55:00
"10133539",10357,"2013-09-25 00:00:00","141",2013-09-25 00:00:00
"10133540",10357,"2013-09-25 00:05:00","145",2013-09-25 00:05:00
"10133541",10357,"2013-09-25 00:10:00","141",2013-09-25 00:10:00
"10133542",10357,"2013-09-25 00:15:00","131",2013-09-25 00:15:00
"10133543",10357,"2013-09-25 00:20:00","139",2013-09-25 00:20:00
"10133544",10357,"2013-09-25 00:25:00","135",2013-09-25 00:25:00
"10133545",10357,"2013-09-25 00:30:00","139",2013-09-25 00:30:00
"10133546",10357,"2013-09-25 00:35:00","135",2013-09-25 00:35:00
"10133547",10357,"2013-09-25 00:40:00","131",2013-09-25 00:40:00
"10133548",10357,"2013-09-25 00:45:00","135",2013-09-25 00:45:00
"10133549",10357,"2013-09-25 00:50:00","139",2013-09-25 00:50:00
"10133550",10357,"2013-09-25 00:55:00","136",2013-09-25 00:55:00
"10133551",10357,"2013-09-25 01:00:00","132",2013-09-25 01:00:00
"10133552",10357,"2013-09-25 01:05:00","138",2013-09-25 01:05:00
"10133553",10357,"2013-09-25 01:10:00","144",2013-09-25 01:10:00
"10133554",10357,"2013-09-25 01:15:00","140",2013-09-25 01:15:00
"10133555",10357,"2013-09-25 01:20:00","136",2013-09-25 01:20:00
"10133556",10357,"2013-09-25 01:25:00","134",2013-09-25 01:25:00
"10133557",10357,"2013-09-25 01:30:00","129",2013-09-25 01:30:00
"10133558",10357,"2013-09-25 01:35:00","141",2013-09-25 01:35:00
"10133559",10357,"2013-09-25 01:40:00","137",2013-09-25 01:40:00
"10133560",10357,"2013-09-25 01:45:00","149",2013-09-25 01:45:00
"10133561",10357,"2013-09-25 01:50:00","145",2013-09-25 01:50:00
"10133562",10357,"2013-09-25 01:55:00","141",2013-09-25 01:55:00
"10133563",10357,"2013-09-25 02:00:00","141",2013-09-25 02:00:00
"10133564",10357,"2013-09-25 02:05:00","132",2013-09-25 02:05:00
"10133565",10357,"2013-09-25 02:10:00","138",2013-09-25 02:10:00
"10133566",10357,"2013-09-25 02:15:00","144",2013-09-25 02:15:00
"10133567",10357,"2013-09-25 02:20:00","136",2013-09-25 02:20:00
"10133568",10357,"2013-09-25 02:25:00","152",2013-09-25 02:25:00
"10133569",10357,"2013-09-25 02:30:00","140",2013-09-25 02:30:00
"10133570",10357,"2013-09-25 02:35:00","148",2013-09-25 02:35:00
"10133571",10357,"2013-09-25 02:40:00","146",2013-09-25 02:40:00
"10133572",10357,"2013-09-25 02:45:00","144",2013-09-25 02:45:00
"10133573",10357,"2013-09-25 02:50:00","154",2013-09-25 02:50:00
"10133574",10357,"2013-09-25 02:55:00","150",2013-09-25 02:55:00
"10133575",10357,"2013-09-25 03:00:00","148",2013-09-25 03:00:00
"10133576",10357,"2013-09-25 03:05:00","148",2013-09-25 03:05:00
"10133577",10357,"2013-09-25 03:10:00","160",2013-09-25 03:10:00
"10133578",10357,"2013-09-25 03:15:00","164",2013-09-25 03:15:00
"10133579",10357,"2013-09-25 03:20:00","166",2013-09-25 03:20:00
"10133580",10357,"2013-09-25 03:25:00","166",2013-09-25 03:25:00
"10133581",10357,"2013-09-25 03:30:00","166",2013-09-25 03:30:00
"10133582",10357,"2013-09-25 03:35:00","166",2013-09-25 03:35:00
"10133583",10357,"2013-09-25 03:40:00","166",2013-09-25 03:40:00
"10133584",10357,"2013-09-25 03:45:00","166",2013-09-25 03:45:00
"10133585",10357,"2013-09-25 03:50:00","166",2013-09-25 03:50:00
"10133586",10357,"2013-09-25 03:55:00","166",2013-09-25 03:55:00
"10133587",10357,"2013-09-25 04:00:00","166",2013-09-25 04:00:00
"10133588",10357,"2013-09-25 04:05:00","166",2013-09-25 04:05:00
"10133589",10357,"2013-09-25 04:10:00","160",2013-09-25 04:10:00
"10133590",10357,"2013-09-25 04:15:00","144",2013-09-25 04:15:00
"10133591",10357,"2013-09-25 04:20:00","142",2013-09-25 04:20:00
"10133592",10357,"2013-09-25 04:25:00","140",2013-09-25 04:25:00
"10133593",10357,"2013-09-25 04:30:00","142",2013-09-25 04:30:00
"10133594",10357,"2013-09-25 04:35:00","142",2013-09-25 04:35:00
"10133595",10357,"2013-09-25 04:40:00","140",2013-09-25 04:40:00
"10133596",10357,"2013-09-25 04:45:00","144",2013-09-25 04:45:00
"10133597",10357,"2013-09-25 04:50:00","144",2013-09-25 04:50:00
"10133598",10357,"2013-09-25 04:55:00","142",2013-09-25 04:55:00
"10133599",10357,"2013-09-25 05:00:00","144",2013-09-25 05:00:00
"10133600",10357,"2013-09-25 05:05:00","144",2013-09-25 05:05:00
"10133601",10357,"2013-09-25 05:10:00","150",2013-09-25 05:10:00
"10133602",10357,"2013-09-25 05:15:00","154",2013-09-25 05:15:00
"10133603",10357,"2013-09-25 05:20:00","158",2013-09-25 05:20:00
"10133604",10357,"2013-09-25 05:25:00","158",2013-09-25 05:25:00
"10133605",10357,"2013-09-25 05:30:00","160",2013-09-25 05:30:00
"10133606",10357,"2013-09-25 05:35:00","158",2013-09-25 05:35:00
"10133607",10357,"2013-09-25 05:40:00","158",2013-09-25 05:40:00
"10133608",10357,"2013-09-25 05:45:00","160",2013-09-25 05:45:00
"10133609",10357,"2013-09-25 05:50:00","160",2013-09-25 05:50:00
"10133610",10357,"2013-09-25 05:55:00","160",2013-09-25 05:55:00
"10133611",10357,"2013-09-25 06:00:00","160",2013-09-25 06:00:00
"10133612",10357,"2013-09-25 06:05:00","163",2013-09-25 06:05:00
"10133613",10357,"2013-09-25 06:10:00","163",2013-09-25 06:10:00
"10133614",10357,"2013-09-25 06:15:00","168",2013-09-25 06:15:00
"10133615",10357,"2013-09-25 06:20:00","168",2013-09-25 06:20:00
"10133616",10357,"2013-09-25 06:25:00","168",2013-09-25 06:25:00
"10133617",10357,"2013-09-25 06:30:00","166",2013-09-25 06:30:00
"10133618",10357,"2013-09-25 06:35:00","166",2013-09-25 06:35:00
"10133619",10357,"2013-09-25 06:40:00","163",2013-09-25 06:40:00
"10133620",10357,"2013-09-25 06:45:00","163",2013-09-25 06:45:00
"10133621",10357,"2013-09-25 06:50:00","163",2013-09-25 06:50:00
"10133622",10357,"2013-09-25 06:55:00","163",2013-09-25 06:55:00
"10133623",10357,"2013-09-25 07:00:00","163",2013-09-25 07:00:00
"10133624",10357,"2013-09-25 07:05:00","163",2013-09-25 07:05:00
"10133625",10357,"2013-09-25 07:10:00","163",2013-09-25 07:10:00
"10133626",10357,"2013-09-25 07:15:00","163",2013-09-25 07:15:00
"10133627",10357,"2013-09-25 07:20:00","163",2013-09-25 07:20:00
"10133628",10357,"2013-09-25 07:25:00","163",2013-09-25 07:25:00
"10133629",10357,"2013-09-25 07:30:00","163",2013-09-25 07:30:00
"10133630",10357,"2013-09-25 07:35:00","163",2013-09-25 07:35:00
"10133631",10357,"2013-09-25 07:40:00","162",2013-09-25 07:40:00
"10133632",10357,"2013-09-25 07:45:00","162",2013-09-25 07:45:00
"10133633",10357,"2013-09-25 07:50:00","150",2013-09-25 07:50:00
"10133634",10357,"2013-09-25 07:55:00","144",2013-09-25 07:55:00
"10133635",10357,"2013-09-25 08:00:00","144",2013-09-25 08:00:00
"10133636",10357,"2013-09-25 08:05:00","144",2013-09-25 08:05:00
"10133637",10357,"2013-09-25 08:10:00","140",2013-09-25 08:10:00
"10133638",10357,"2013-09-25 08:15:00","149",2013-09-25 08:15:00
"10133639",10357,"2013-09-25 08:20:00","140",2013-09-25 08:20:00
"10133640",10357,"2013-09-25 08:25:00","145",2013-09-25 08:25:00
"10133641",10357,"2013-09-25 08:30:00","145",2013-09-25 08:30:00
"10133642",10357,"2013-09-25 08:35:00","145",2013-09-25 08:35:00
"10133643",10357,"2013-09-25 08:40:00","145",2013-09-25 08:40:00
"10133644",10357,"2013-09-25 08:45:00","145",2013-09-25 08:45:00
"10133645",10357,"2013-09-25 08:50:00","131",2013-09-25 08:50:00
"10133646",10357,"2013-09-25 08:55:00","145",2013-09-25 08:55:00
"10133647",10357,"2013-09-25 09:00:00","145",2013-09-25 09:00:00
"10133648",10357,"2013-09-25 09:05:00","145",2013-09-25 09:05:00
"10133649",10357,"2013-09-25 09:10:00","138",2013-09-25 09:10:00
"10133650",10357,"2013-09-25 09:15:00","130",2013-09-25 09:15:00
"10133651",10357,"2013-09-25 09:20:00","142",2013-09-25 09:20:00
"10133652",10357,"2013-09-25 09:25:00","134",2013-09-25 09:25:00
"10133653",10357,"2013-09-25 09:30:00","138",2013-09-25 09:30:00
"10133654",10357,"2013-09-25 09:35:00","134",2013-09-25 09:35:00
"10133655",10357,"2013-09-25 09:40:00","136",2013-09-25 09:40:00
"10133656",10357,"2013-09-25 09:45:00","138",2013-09-25 09:45:00
"10133657",10357,"2013-09-25 09:50:00","146",2013-09-25 09:50:00
"10133658",10357,"2013-09-25 09:55:00","142",2013-09-25 09:55:00
"10133659",10357,"2013-09-25 10:00:00","146",2013-09-25 10:00:00
"10133660",10357,"2013-09-25 10:05:00","144",2013-09-25 10:05:00
"10133661",10357,"2013-09-25 10:10:00","154",2013-09-25 10:10:00
"10133662",10357,"2013-09-25 10:15:00","138",2013-09-25 10:15:00
"10133663",10357,"2013-09-25 10:20:00","132",2013-09-25 10:20:00
"10133664",10357,"2013-09-25 10:25:00","127",2013-09-25 10:25:00
"10133665",10357,"2013-09-25 10:30:00","127",2013-09-25 10:30:00
"10133666",10357,"2013-09-25 10:35:00","135",2013-09-25 10:35:00
"10133667",10357,"2013-09-25 10:40:00","135",2013-09-25 10:40:00
"10133668",10357,"2013-09-25 10:45:00","135",2013-09-25 10:45:00
"10133669",10357,"2013-09-25 10:50:00","135",2013-09-25 10:50:00
"10133670",10357,"2013-09-25 10:55:00","133",2013-09-25 10:55:00
"10133671",10357,"2013-09-25 11:00:00","139",2013-09-25 11:00:00
"10133672",10357,"2013-09-25 11:05:00","143",2013-09-25 11:05:00
"10133673",10357,"2013-09-25 11:10:00","133",2013-09-25 11:10:00
"10133674",10357,"2013-09-25 11:15:00","137",2013-09-25 11:15:00
"10133675",10357,"2013-09-25 11:20:00","141",2013-09-25 11:20:00
"10133676",10357,"2013-09-25 11:25:00","133",2013-09-25 11:25:00
"10133677",10357,"2013-09-25 11:30:00","140",2013-09-25 11:30:00
"10133678",10357,"2013-09-25 11:35:00","144",2013-09-25 11:35:00
"10133679",10357,"2013-09-25 11:40:00","166",2013-09-25 11:40:00
"10133680",10357,"2013-09-25 11:45:00","173",2013-09-25 11:45:00
"10133681",10357,"2013-09-25 11:50:00","171",2013-09-25 11:50:00
"10133682",10357,"2013-09-25 11:55:00","219",2013-09-25 11:55:00
"10133683",10357,"2013-09-25 12:00:00","309",2013-09-25 12:00:00
"10133684",10357,"2013-09-25 12:05:00","287",2013-09-25 12:05:00
"10133685",10357,"2013-09-25 12:10:00","337",2013-09-25 12:10:00
"10133686",10357,"2013-09-25 12:15:00","344",2013-09-25 12:15:00
"10133687",10357,"2013-09-25 12:20:00","308",2013-09-25 12:20:00
"10133688",10357,"2013-09-25 12:25:00","336",2013-09-25 12:25:00
"10133689",10357,"2013-09-25 12:30:00","371",2013-09-25 12:30:00
"10133690",10357,"2013-09-25 12:35:00","389",2013-09-25 12:35:00
"10133691",10357,"2013-09-25 12:40:00","400",2013-09-25 12:40:00
"10133692",10357,"2013-09-25 12:45:00","366",2013-09-25 12:45:00
"10133693",10357,"2013-09-25 12:50:00","396",2013-09-25 12:50:00
"10133694",10357,"2013-09-25 12:55:00","256",2013-09-25 12:55:00
"10133695",10357,"2013-09-25 13:00:00","210",2013-09-25 13:00:00
"10133696",10357,"2013-09-25 13:05:00","146",2013-09-25 13:05:00
"10133697",10357,"2013-09-25 13:10:00","138",2013-09-25 13:10:00
"10133698",10357,"2013-09-25 13:15:00","140",2013-09-25 13:15:00
"10133699",10357,"2013-09-25 13:20:00","136",2013-09-25 13:20:00
"10133700",10357,"2013-09-25 13:25:00","134",2013-09-25 13:25:00
"10133701",10357,"2013-09-25 13:30:00","140",2013-09-25 13:30:00
"10133702",10357,"2013-09-25 13:35:00","136",2013-09-25 13:35:00
"10133703",10357,"2013-09-25 13:40:00","134",2013-09-25 13:40:00
"10133704",10357,"2013-09-25 13:45:00","140",2013-09-25 13:45:00
"10133705",10357,"2013-09-25 13:50:00","136",2013-09-25 13:50:00
"10133706",10357,"2013-09-25 13:55:00","144",2013-09-25 13:55:00
"10133707",10357,"2013-09-25 14:00:00","132",2013-09-25 14:00:00
